,Open,High,Low,Close,Adjusted close,Volume,Dividend amount,Split coefficient,Return,MA_7,MA_30
2012-06-18,197.57,199.64,197.17,198.29,115.25386949821,3378900.0,0.0,1.0,-0.004068307383224501,195.39857142857142,196.27433333333332
2012-06-19,198.83,199.99,198.8,198.93,115.625862420086,3297600.0,0.0,1.0,0.0032275959453327285,195.94,196.11366666666666
2012-06-20,198.7,199.74,197.5,198.78,115.538676579021,3378200.0,0.0,1.0,-0.0007540340823405378,196.83571428571432,196.02366666666666
2012-06-21,199.07,199.45,193.19,193.39,112.405798690094,4316600.0,0.0,1.0,-0.02711540396418155,196.67000000000002,195.76233333333332
2012-06-22,193.87,194.88,193.22,193.7,112.585982761628,8823000.0,0.0,1.0,0.0016029784373545741,196.75571428571428,195.53233333333336
2012-06-25,192.48,193.39,191.68,192.86,112.097742051665,3211600.0,0.0,1.0,-0.004336602994321037,196.43571428571428,195.25533333333334
2012-06-26,193.54,193.68,190.75,191.95,111.568814615872,3435900.0,0.0,1.0,-0.004718448615576243,195.41428571428568,195.00566666666666
2012-06-27,192.14,193.7,190.9,193.0,112.179115503326,2762700.0,0.0,1.0,0.005470174524615734,194.6585714285714,194.80433333333335
2012-06-28,191.23,192.08,188.9,191.4,111.249133198635,3967300.0,0.0,1.0,-0.008290155440414448,193.58285714285714,194.52666666666667
2012-06-29,194.55,195.81,192.41,195.58,113.67871196964,5259600.0,0.0,1.0,0.02183908045977012,193.12571428571428,194.44966666666667
2012-07-02,196.36,197.2,194.85,195.83,113.824021704748,2827000.0,0.0,1.0,0.001278249309745405,193.47428571428574,194.44799999999998
2012-07-03,195.46,196.34,194.91,195.93,113.882145598791,1450400.0,0.0,1.0,0.0005106469897360189,193.79285714285714,194.387
2012-07-05,194.88,196.85,193.63,195.29,113.510152676915,2690200.0,0.0,1.0,-0.003266472719849034,194.14000000000001,194.33599999999998
2012-07-06,193.92,193.94,189.74,191.41,111.254945588039,4952900.0,0.0,1.0,-0.01986788878078749,194.06285714285715,194.179
2012-07-09,190.76,190.9991,188.05,189.67,110.243589831688,3988100.0,0.0,1.0,-0.009090434146596382,193.58714285714288,193.965
2012-07-10,190.3,191.14,185.6,186.26,108.261565044816,4690300.0,0.0,1.0,-0.017978594400801406,192.85285714285715,193.697
2012-07-11,186.22,187.36,183.51,185.25,107.67451371498,5456100.0,0.0,1.0,-0.005422527649522113,191.37714285714287,193.32333333333332
2012-07-12,184.25,184.39,181.85,183.09,106.419037603647,4931300.0,0.0,1.0,-0.011659919028340071,189.55714285714285,192.942
2012-07-13,183.46,186.33,183.03,186.01,108.116255309708,3933000.0,0.0,1.0,0.015948440657600038,188.14000000000001,192.71233333333333
2012-07-16,185.58,186.1,184.58,184.79,107.407143802381,3144400.0,0.0,1.0,-0.0065587871619805505,186.64000000000001,192.56933333333333
2012-07-17,185.73,186.29,183.2,183.65,106.744531410289,5158600.0,0.0,1.0,-0.006169164998105936,185.53142857142856,192.40633333333335
2012-07-18,184.15,188.59,183.55,188.25,109.418230536275,8019500.0,0.0,1.0,0.025047644976858185,185.32857142857142,192.37466666666666
2012-07-19,193.4,196.85,192.97,195.34,113.539214623936,10395400.0,0.0,1.0,0.037662682602921604,186.62571428571428,192.41966666666667
2012-07-20,194.09,194.9,192.17,192.45,111.859434086088,4789700.0,0.0,1.0,-0.014794716903860028,187.6542857142857,192.35333333333335
2012-07-23,189.78,191.3,188.2,190.83,110.917827002589,3904500.0,0.0,1.0,-0.008417770849571182,188.76,192.20966666666666
2012-07-24,190.92,191.32,188.56,190.34,110.633019921777,3597100.0,0.0,1.0,-0.0025677304407064616,189.37857142857143,192.13733333333332
2012-07-25,190.31,192.77,189.32,191.08,111.063136737697,3833800.0,0.0,1.0,0.0038877797625302968,190.27714285714288,192.02166666666665
2012-07-26,193.49,194.95,192.57,193.95,112.731292496736,3282900.0,0.0,1.0,0.015019886958342,191.74857142857144,192.05
2012-07-27,195.1,197.41,193.95,196.39,114.149515511389,4177300.0,0.0,1.0,0.012580562000515494,192.91142857142856,192.093
2012-07-30,196.32,197.84,195.92,196.68,114.318074804115,2787000.0,0.0,1.0,0.0014766535974337636,193.10285714285715,192.01233333333332
2012-07-31,196.5,197.58,195.88,195.98,113.911207545812,3507000.0,0.0,1.0,-0.003559080740288878,193.60714285714286,191.93533333333335
2012-08-01,196.96,197.85,194.72,195.18,113.446216393467,2559300.0,0.0,1.0,-0.004082049188692594,194.22857142857146,191.81033333333335
2012-08-02,194.16,196.6,193.02,194.45,113.021911966952,2812600.0,0.0,1.0,-0.0037401373091505707,194.81571428571425,191.66600000000003
2012-08-03,196.48,198.95,196.16,198.52,115.387554454509,3278100.0,0.0,1.0,0.02093083054769873,195.87857142857143,191.837
2012-08-06,198.76,199.94,198.52,198.76,115.527051800213,2337800.0,0.0,1.0,0.0012089462018938235,196.56571428571428,192.00566666666666
2012-08-07,199.43,200.88,198.8,199.93,116.207101360518,3209400.0,0.0,1.0,0.005886496276916953,197.07142857142858,192.24133333333336
2012-08-08,198.27,199.69,198.16,199.03,116.178039413496,2068300.0,0.85,1.0,-0.004501575551443038,197.40714285714284,192.47733333333332
2012-08-09,198.62,199.46,197.89,198.42,115.821969453981,2160100.0,0.0,1.0,-0.003064864593277483,197.75571428571428,192.658
2012-08-10,197.87,199.37,197.24,199.29,116.329806937224,2600500.0,0.0,1.0,0.0043846386452979225,198.34285714285713,192.921
2012-08-13,198.88,199.98,197.79,199.01,116.166364988594,2418300.0,0.0,1.0,-0.0014049877063575522,198.99428571428572,193.03533333333334
2012-08-14,198.88,199.33,197.72,198.29,115.746085692118,2562300.0,0.0,1.0,-0.0036179086478066447,198.96142857142857,193.11733333333333
2012-08-15,198.9,199.33,197.92,198.4,115.810295029079,2111800.0,0.0,1.0,0.0005547430531041009,198.91,193.19966666666667
2012-08-16,198.77,201.324,198.12,200.84,117.234574867138,2729500.0,0.0,1.0,0.01229838709677411,199.04,193.38466666666667
2012-08-17,201.08,202.0,200.66,201.22,117.456388940279,2551800.0,0.0,1.0,0.0018920533758215452,199.35285714285715,193.71166666666667
2012-08-20,200.69,201.13,200.03,200.5,117.036109643802,2336000.0,0.0,1.0,-0.003578173143822694,199.65,194.07266666666666
2012-08-21,200.99,201.0,198.37,198.65,115.956225340356,3111300.0,0.0,1.0,-0.00922693266832919,199.55857142857144,194.48566666666665
2012-08-22,198.64,198.65,196.905,197.25,115.139015597207,3296100.0,0.0,1.0,-0.007047571104958461,199.30714285714288,194.88566666666665
2012-08-23,197.04,197.37,195.44,195.7,114.234247667292,2757400.0,0.0,1.0,-0.00785804816223068,198.93714285714285,195.30599999999998
2012-08-24,194.96,198.11,194.2,197.77,115.442550644662,2639500.0,0.0,1.0,0.01057741440981097,198.84714285714287,195.698
2012-08-27,197.96,198.3,195.61,195.69,114.228410454841,2498800.0,0.0,1.0,-0.01051726753299298,198.11142857142858,196.06133333333335
2012-08-28,195.56,196.11,194.5,194.87,113.749759033854,2539200.0,0.0,1.0,-0.0041903009862537255,197.20428571428573,196.43533333333332
2012-08-29,195.13,196.0399,194.9,195.08,113.872340495327,2141400.0,0.0,1.0,0.0010776415045927745,196.43,196.66299999999998
2012-08-30,194.77,195.47,193.18,193.37,112.874177166195,2740900.0,0.0,1.0,-0.00876563461144153,195.6757142857143,196.59733333333332
2012-08-31,194.31,195.95,193.46,194.85,113.738084608952,3193300.0,0.0,1.0,0.007653720846046319,195.33285714285714,196.67733333333334
2012-09-04,196.61,197.17,193.25,194.54,113.557131022969,4514400.0,0.0,1.0,-0.0015909674108288696,195.16714285714286,196.801
2012-09-05,194.41,195.85,193.89,195.04,113.848991645522,3312500.0,0.0,1.0,0.0025701655186594063,194.77714285714282,196.95766666666665
2012-09-06,196.26,199.46,196.11,199.1,116.218899900654,3931700.0,0.0,1.0,0.020816242821985353,195.26428571428573,197.225
2012-09-07,199.12,199.5,198.08,199.5,116.452388398696,3413700.0,0.0,1.0,0.0020090406830739482,195.9257142857143,197.41
2012-09-10,199.39,201.82,198.73,200.95,117.2987842041,4208000.0,0.0,1.0,0.00726817042606509,196.7642857142857,197.56199999999998
2012-09-11,200.55,203.46,200.51,203.27,118.653017492747,3910600.0,0.0,1.0,0.011545160487683503,198.17857142857142,197.7816666666667
2012-09-12,203.52,204.65,202.96,203.77,118.9448781153,3284000.0,0.0,1.0,0.0024597825552221675,199.45285714285714,198.0413333333333
2012-09-13,204.38,206.81,203.46,206.36,120.456716140125,3879600.0,0.0,1.0,0.012710408794228911,201.14142857142858,198.41399999999996
2012-09-14,206.24,207.65,206.05,206.81,120.719390700423,4057100.0,0.0,1.0,0.002180655165729739,202.82285714285717,198.826
2012-09-17,205.55,207.99,205.55,207.15,120.917855923759,3275100.0,0.0,1.0,0.001644021082152669,203.97285714285712,199.11366666666666
2012-09-18,206.88,207.8798,206.48,207.07,120.87115822415,2476100.0,0.0,1.0,-0.0003861935795318461,205.0542857142857,199.39066666666668
2012-09-19,207.55,207.57,206.01,206.43,120.497576627282,2605600.0,0.0,1.0,-0.003090742261071089,205.83714285714285,199.60733333333332
2012-09-20,205.85,206.99,205.3,206.18,120.351646316006,3739100.0,0.0,1.0,-0.001211064283292207,206.25285714285715,199.84566666666666
2012-09-21,207.36,207.94,205.921,205.98,120.234902066985,12771500.0,0.0,1.0,-0.000970026190707185,206.56857142857143,200.09766666666667
2012-09-24,205.02,206.06,204.9,205.29,119.832134407861,3511100.0,0.0,1.0,-0.0033498397902709254,206.4157142857143,200.2976666666667
2012-09-25,205.6,207.32,204.95,204.98,119.651180821878,3345200.0,0.0,1.0,-0.001510058941010306,206.1542857142857,200.49666666666664
2012-09-26,205.05,205.98,203.9,204.0,119.079134001674,3423300.0,0.0,1.0,-0.004780954239437918,205.70428571428573,200.68699999999998
2012-09-27,204.37,206.9,204.14,205.91,120.194041579827,2771900.0,0.0,1.0,0.009362745098039138,205.53857142857143,200.93733333333333
2012-09-28,205.66,208.32,205.31,207.45,121.092972297291,4910900.0,0.0,1.0,0.007478995677723255,205.68428571428572,201.15766666666664
2012-10-01,208.01,211.75,207.94,210.47,122.855810457512,5456900.0,0.0,1.0,0.014557724752952472,206.29714285714286,201.46599999999998
2012-10-02,210.96,211.47,208.5,209.84,122.488066073095,3321000.0,0.0,1.0,-0.0029933007079393503,206.8485714285714,201.77733333333333
2012-10-03,209.94,211.305,209.3,210.51,122.879159307316,3192300.0,0.0,1.0,0.003192908882958312,207.5942857142857,202.1726666666667
2012-10-04,210.28,210.97,208.53,210.39,122.809112757903,2957500.0,0.0,1.0,-0.0005700441784238786,208.36714285714285,202.61066666666665
2012-10-05,211.15,211.79,210.06,210.59,122.925857006924,2858400.0,0.0,1.0,0.00095061552355169,209.3085714285714,203.107
2012-10-08,210.02,210.64,209.21,209.82,122.476391648193,1982600.0,0.0,1.0,-0.003656393940832947,209.86714285714288,203.50866666666667
2012-10-09,209.95,210.74,207.7,207.99,121.408181769648,3580400.0,0.0,1.0,-0.008721761509865478,209.94428571428574,203.91866666666667
2012-10-10,207.82,208.23,205.05,205.82,120.141506667768,4024500.0,0.0,1.0,-0.010433193903553128,209.28,204.28366666666668
2012-10-11,206.57,207.27,205.63,205.76,120.106483393061,2910000.0,0.0,1.0,-0.0002915168593916606,208.69714285714286,204.63966666666667
2012-10-12,205.64,207.96,205.56,207.8,121.297274733078,2712000.0,0.0,1.0,0.009914463452566302,208.31,205.12066666666666
2012-10-15,208.88,209.4,207.82,208.93,121.956879740048,3060900.0,0.0,1.0,0.0054379210779595955,208.10142857142858,205.59
2012-10-16,209.94,211.0,209.474,211.0,123.165182717418,5632100.0,0.0,1.0,0.009907624563250783,208.16000000000003,206.13866666666667
2012-10-17,201.21,203.41,198.55,200.63,117.111993405666,12673900.0,0.0,1.0,-0.04914691943127969,206.84714285714287,206.325
2012-10-18,199.91,200.14,194.07,194.96,113.802293945914,9295900.0,0.0,1.0,-0.0282609779195534,204.9857142857143,206.18699999999998
2012-10-19,195.29,196.08,193.18,193.36,112.868339953744,6620300.0,0.0,1.0,-0.008206811653672541,203.2057142857143,205.98233333333334
2012-10-22,193.71,194.68,192.44,194.4,113.475410048654,4402500.0,0.0,1.0,0.005378568473314083,201.58285714285714,205.764
2012-10-23,193.53,194.0,190.94,191.25,111.63668812657,4427400.0,0.0,1.0,-0.01620370370370372,199.21857142857144,205.36333333333332
2012-10-24,192.44,193.29,190.56,190.72,111.327315866663,3738000.0,0.0,1.0,-0.002771241830065385,196.61714285714285,204.92833333333334
2012-10-25,191.41,192.44,190.71,191.6,111.840990562357,3249600.0,0.0,1.0,0.004614093959731447,193.8457142857143,204.43633333333335
2012-10-26,191.49,193.87,191.47,193.27,112.815805041684,4006500.0,0.0,1.0,0.008716075156576242,192.79428571428573,203.985
2012-10-31,194.8,196.41,193.63,194.53,113.551293810518,6052300.0,0.0,1.0,0.006519377037305318,192.73285714285717,203.56433333333334
2012-11-01,194.96,197.89,194.55,197.15,115.080643472696,3758800.0,0.0,1.0,0.013468359636045868,193.2742857142857,203.23366666666664
2012-11-02,197.53,198.0,193.29,193.43,112.909200440901,4260100.0,0.0,1.0,-0.018868881562262185,193.1357142857143,202.80033333333333
2012-11-05,192.36,194.97,192.01,194.14,113.323642524927,2736200.0,0.0,1.0,0.0036705785038513294,193.54857142857145,202.399
2012-11-06,195.26,196.75,194.68,195.07,113.866503282875,3281000.0,0.0,1.0,0.004790357473987816,194.17000000000002,202.0353333333333
2012-11-07,193.36,193.68,191.16,191.16,112.08031627285,4746200.0,0.85,1.0,-0.02004408673809399,194.10714285714286,201.5643333333333
2012-11-08,191.4,191.81,190.09,190.1,111.458820482679,3542200.0,0.0,1.0,-0.0055450931157146055,193.6542857142857,201.06833333333333
2012-11-09,189.85,191.64,188.88,189.64,111.189114762415,3671600.0,0.0,1.0,-0.002419779063650762,192.95571428571427,200.58966666666666
2012-11-12,190.03,190.77,187.407,189.25,110.960451216975,3067400.0,0.0,1.0,-0.002056528158616233,191.82714285714286,200.03433333333334
2012-11-13,188.39,190.88,188.25,188.32,110.415176608617,3406700.0,0.0,1.0,-0.004914134742404208,191.09714285714287,199.39666666666668
2012-11-14,189.14,189.27,185.28,185.51,108.767626447879,4404400.0,0.0,1.0,-0.014921410365335563,189.8642857142857,198.56466666666668
2012-11-15,185.83,187.2,184.78,185.85,108.96697415416,3411700.0,0.0,1.0,0.0018327852945934087,188.54714285714286,197.765
2012-11-16,186.33,187.56,185.1,186.94,109.606059447827,4660800.0,0.0,1.0,0.005864944847995712,187.94428571428574,196.97933333333333
2012-11-19,188.62,190.39,188.3,190.35,111.605399678474,3588900.0,0.0,1.0,0.01824114689205092,187.98,196.31133333333335
2012-11-20,189.88,190.11,188.25,189.2,110.931135377816,3170200.0,0.0,1.0,-0.00604150249540325,187.91714285714286,195.59833333333333
2012-11-21,189.3,190.89,188.95,190.29,111.570220671483,5189600.0,0.0,1.0,0.005761099365750644,188.06571428571428,194.94733333333332
2012-11-23,191.0,193.49,190.8,193.49,113.446434377662,3877600.0,0.0,1.0,0.01681643806821187,188.8042857142857,194.464
2012-11-26,192.45,193.37,191.77,192.88,113.088781139921,5210300.0,0.0,1.0,-0.003152617706341454,189.85714285714286,194.03266666666664
2012-11-27,192.08,193.05,191.0,191.23,112.121358447673,3290900.0,0.0,1.0,-0.008554541683948647,190.62571428571428,193.54833333333332
2012-11-28,190.98,192.04,189.27,191.98,112.561096035059,3603600.0,0.0,1.0,0.003921978769021672,191.34571428571425,193.021
2012-11-29,192.75,192.9,190.2,191.53,112.297253482627,4077900.0,0.0,1.0,-0.0023439941660589048,191.5142857142857,192.441
2012-11-30,191.75,192.0,189.501,190.07,111.441230979183,4936400.0,0.0,1.0,-0.007622826711220165,191.63857142857142,191.74333333333334
2012-12-03,190.76,191.3,188.36,189.48,111.095304077107,3349600.0,0.0,1.0,-0.0031041195349081896,191.52285714285713,191.37166666666664
2012-12-04,189.71,190.75,189.02,189.36,111.024946063125,3990700.0,0.0,1.0,-0.0006333122229257304,190.93285714285713,191.185
2012-12-05,189.01,189.46,186.94,188.65,110.608661147066,4202100.0,0.0,1.0,-0.0037494719053654535,190.32857142857145,191.02799999999996
2012-12-06,189.17,190.18,188.41,189.7,111.224293769406,3216600.0,0.0,1.0,0.005565862708719838,190.10999999999999,190.87133333333333
2012-12-07,190.14,192.2,190.11,191.95,112.543506531563,4091300.0,0.0,1.0,0.011860832894043272,190.1057142857143,190.89466666666667
2012-12-10,192.17,193.54,191.65,192.62,112.936338776294,3438500.0,0.0,1.0,0.0034904923157073053,190.26142857142858,190.958
2012-12-11,193.18,194.8,193.15,194.2,113.86271929372,4144000.0,0.0,1.0,0.008202678849548173,190.85142857142856,191.04466666666667
2012-12-12,194.6,194.75,192.46,192.95,113.129823314744,4241900.0,0.0,1.0,-0.00643666323377956,191.34714285714287,191.034
2012-12-13,192.18,193.05,191.37,191.99,112.56695920289,3623200.0,0.0,1.0,-0.004975382223373792,191.72285714285712,190.94933333333333
2012-12-14,191.69,193.4,191.26,191.76,112.432106342759,3826900.0,0.0,1.0,-0.0011979790614095043,192.16714285714284,190.76966666666667
2012-12-17,191.76,193.91,191.76,193.62,113.522655559475,3792400.0,0.0,1.0,0.009699624530663309,192.72714285714287,190.77599999999998
2012-12-18,193.85,195.92,193.84,195.69,114.73633130066,4125900.0,0.0,1.0,0.010691044313603904,193.26142857142855,190.82766666666666
2012-12-19,195.46,196.45,195.0,195.08,114.378678062919,4270500.0,0.0,1.0,-0.0031171751239204015,193.61285714285714,190.828
2012-12-20,194.47,194.95,193.16,194.77,114.196919860133,4184500.0,0.0,1.0,-0.0015890916547057765,193.69428571428574,190.94833333333332
2012-12-21,193.1,194.5,191.57,193.42,113.405392202839,8225300.0,0.0,1.0,-0.00693125224623925,193.76142857142855,191.059
2012-12-24,193.05,193.83,192.02,192.4,112.807349083995,1631200.0,0.0,1.0,-0.005273498087064343,193.82,191.151
2012-12-26,192.21,193.53,190.95,191.95,112.543506531563,2776500.0,0.0,1.0,-0.0023388773388773876,193.84714285714287,191.241
2012-12-27,191.53,193.28,190.7,192.71,112.989107286781,3967600.0,0.0,1.0,0.0039593644178173015,193.71714285714285,191.38733333333332
2012-12-28,191.11,192.22,189.83,189.83,111.30051495122,3536600.0,0.0,1.0,-0.014944735613097393,192.88000000000002,191.53133333333332
2012-12-31,189.23,191.68,188.84,191.55,112.308979818291,4684900.0,0.0,1.0,0.009060738555549674,192.37571428571428,191.72133333333335
2013-01-02,194.09,196.35,193.8,196.35,115.123300377559,4234100.0,0.0,1.0,0.025058731401722767,192.60142857142858,192.03499999999997
2013-01-03,195.67,196.29,194.44,195.27,114.490078251724,3644700.0,0.0,1.0,-0.005500381970970136,192.8657142857143,192.199
2013-01-04,194.19,194.46,192.78,193.99,113.739592769252,3380200.0,0.0,1.0,-0.006555026373738948,193.09285714285716,192.35866666666666
2013-01-07,193.4,193.78,192.34,193.14,113.241223503548,2862300.0,0.0,1.0,-0.004381669158204149,193.26285714285714,192.4536666666667
2013-01-08,192.92,193.3,191.605,192.87,113.08291797209,3026900.0,0.0,1.0,-0.0013979496738116826,193.28571428571428,192.433
2013-01-09,193.48,193.49,191.65,192.32,112.76044374134,3212000.0,0.0,1.0,-0.0028516617410692113,193.64142857142858,192.41433333333333
2013-01-10,192.65,192.96,191.28,192.88,113.088781139921,3608100.0,0.0,1.0,0.002911813643926786,193.8314285714286,192.46933333333334
2013-01-11,194.15,195.0,192.9,194.45,114.009298489515,3880400.0,0.0,1.0,0.00813977602654492,193.55999999999997,192.55166666666668
2013-01-14,192.82,193.28,191.75,192.62,112.936338776294,4172200.0,0.0,1.0,-0.009411159681151915,193.18142857142857,192.588
2013-01-15,191.31,192.73,190.39,192.5,112.865980762313,4172100.0,0.0,1.0,-0.0006229882670543141,192.96857142857144,192.66899999999998
2013-01-16,192.0,193.18,191.35,192.59,112.918749272799,2962900.0,0.0,1.0,0.00046753246753250544,192.89000000000001,192.77266666666668
2013-01-17,193.85,194.46,193.24,193.65,113.540245062971,3881600.0,0.0,1.0,0.005503920245080174,193.00142857142856,192.91566666666668
2013-01-18,194.03,195.0,193.8,194.47,114.021024825179,4559600.0,0.0,1.0,0.004234443583785108,193.30857142857144,193.10966666666667
2013-01-22,194.36,196.08,194.01,196.08,114.9649948461,7172300.0,0.0,1.0,0.008278911914434195,193.76571428571427,193.32233333333335
2013-01-23,203.5,208.58,203.36,204.72,120.030771852783,12530500.0,0.0,1.0,0.044063647490820035,195.23285714285717,193.748
2013-01-24,203.91,205.06,203.08,204.42,119.854876817828,4447200.0,0.0,1.0,-0.0014654161781946229,196.91857142857143,194.14133333333334
2013-01-25,204.45,205.18,204.13,204.97,120.177351048578,3358900.0,0.0,1.0,0.0026905390861950984,198.70000000000002,194.50033333333334
2013-01-28,204.85,206.22,204.29,204.93,120.153898377251,2823700.0,0.0,1.0,-0.00019515050983065496,200.46285714285713,194.89966666666666
2013-01-29,204.34,205.7301,203.64,203.9,119.549992090574,3617100.0,0.0,1.0,-0.00502610647538182,201.92714285714285,195.29666666666668
2013-01-30,203.69,204.88,203.186,203.52,119.327191712966,2998400.0,0.0,1.0,-0.0018636586562039703,203.22,195.68866666666665
2013-01-31,203.32,204.4699,202.96,203.07,119.063349160534,3091400.0,0.0,1.0,-0.0022110849056604653,204.21857142857144,196.00366666666667
2013-02-01,204.65,205.35,203.84,205.18,120.300477573046,3370700.0,0.0,1.0,0.010390505736938005,204.28428571428572,196.32
2013-02-04,204.19,205.02,203.57,203.79,119.485497244424,3188800.0,0.0,1.0,-0.006774539428794246,204.1942857142857,196.61033333333333
2013-02-05,204.31,204.75,202.51,202.79,118.899180461244,3636900.0,0.0,1.0,-0.004907012120319965,203.88285714285712,196.87766666666667
2013-02-06,200.39,201.29,199.56,201.02,118.359769020717,3624200.0,0.85,1.0,-0.008728241037526452,203.3242857142857,197.131
2013-02-07,200.62,200.91,198.68,199.74,117.606110159178,3076700.0,0.0,1.0,-0.0063675256193413965,202.73,197.37566666666666
2013-02-08,199.97,202.09,199.68,201.68,118.748374371198,2893300.0,0.0,1.0,0.009712626414338565,202.46714285714285,197.7
2013-02-11,200.98,201.95,199.75,200.16,117.853404473121,2944700.0,0.0,1.0,-0.007536691788972649,202.0514285714286,197.94833333333332
2013-02-12,200.01,200.735,199.02,200.04,117.782748954852,2461800.0,0.0,1.0,-0.0005995203836930418,201.31714285714287,198.28866666666667
2013-02-13,200.65,200.95,199.57,200.09,117.81218875413,2169800.0,0.0,1.0,0.00024995000999816774,200.78857142857143,198.57333333333332
2013-02-14,199.73,200.32,199.26,199.65,117.553118520477,3294200.0,0.0,1.0,-0.0021990104452995762,200.34,198.68333333333334
2013-02-15,199.98,201.25,199.82,200.98,118.336217181294,3627800.0,0.0,1.0,0.006661657901327223,200.33428571428573,198.87366666666668
2013-02-19,200.6,201.89,200.22,200.32,117.947611830813,2998300.0,0.0,1.0,-0.0032839088466514177,200.41714285714286,199.08466666666666
2013-02-20,200.62,201.72,198.86,199.31,117.35292788538,3715400.0,0.0,1.0,-0.005041932907348223,200.07857142857142,199.29033333333334
2013-02-21,198.63,199.07,198.11,198.33,116.775907819515,3922900.0,0.0,1.0,-0.004916963524158269,199.81714285714287,199.47233333333332
2013-02-22,199.23,201.09,198.84,201.09,118.400984739708,3107900.0,0.0,1.0,0.013916200272273471,199.96714285714285,199.76466666666667
2013-02-25,201.67,202.49,197.51,197.51,116.293095111341,3844800.0,0.0,1.0,-0.017802973792829135,199.59857142857143,199.91899999999998
2013-02-26,198.63,199.9,197.84,199.14,117.252832567832,3391600.0,0.0,1.0,0.008252746696369773,199.52571428571426,200.07533333333333
2013-02-27,198.89,202.75,198.6,202.33,119.131091761823,4185100.0,0.0,1.0,0.01601888118911332,199.71857142857144,200.399
2013-02-28,202.18,203.123,200.79,200.83,118.247897783458,4689200.0,0.0,1.0,-0.007413631196560022,199.79142857142855,200.67666666666668
2013-03-01,200.65,202.94,199.36,202.91,119.472593433458,3308300.0,0.0,1.0,0.010357018373748916,200.3057142857143,201.02066666666667
2013-03-04,202.59,205.19,202.55,205.19,120.815048280574,3693400.0,0.0,1.0,0.011236508797003664,201.28571428571428,201.40533333333332
2013-03-05,205.86,207.7,205.69,206.53,121.604034901247,3807800.0,0.0,1.0,0.006530532677031076,202.06285714285715,201.80733333333333
2013-03-06,207.03,208.49,206.66,208.38,122.693307474565,3594800.0,0.0,1.0,0.008957536435384661,203.6157142857143,202.21733333333336
2013-03-07,208.29,209.6,208.24,209.42,123.305655299565,3884400.0,0.0,1.0,0.004990882042422484,205.08428571428573,202.374
2013-03-08,209.85,210.74,209.43,210.38,123.870899445719,3700500.0,0.0,1.0,0.0045840893897430846,206.2342857142857,202.57266666666666
2013-03-11,210.04,210.1999,209.04,210.08,123.694260650046,3049700.0,0.0,1.0,-0.001425991063789267,207.5557142857143,202.743
2013-03-12,209.4,210.73,209.09,210.55,123.970994763267,3591600.0,0.0,1.0,0.0022372429550647777,208.64714285714285,202.93033333333335
2013-03-13,210.2001,212.36,209.77,212.06,124.860076701489,3355900.0,0.0,1.0,0.007171693184516714,209.6285714285714,203.2023333333333
2013-03-14,212.15,215.86,212.15,215.8,127.062173687547,5505500.0,0.0,1.0,0.017636517966613363,210.95285714285714,203.61166666666668
2013-03-15,215.38,215.9,213.41,214.92,126.544033220239,7930300.0,0.0,1.0,-0.004077849860982474,211.88714285714286,204.00666666666666
2013-03-18,212.9,214.5,212.64,213.21,125.537192084903,3006000.0,0.0,1.0,-0.007956448911222713,212.42857142857142,204.27433333333335
2013-03-19,214.13,215.12,211.829,213.44,125.672615161585,3198600.0,0.0,1.0,0.0010787486515642097,212.86571428571432,204.596
2013-03-20,214.76,215.82,214.3,215.06,126.62646465822,3019000.0,0.0,1.0,0.007589955022488715,213.57714285714286,205.00500000000002
2013-03-21,212.96,213.0,210.11,212.26,124.977835898604,5830400.0,0.0,1.0,-0.013019622430949562,213.82142857142858,205.37966666666668
2013-03-22,212.21,213.17,211.619,212.08,124.8718526212,3031500.0,0.0,1.0,-0.0008480165834353626,213.8242857142857,205.79100000000003
2013-03-25,212.54,212.81,210.05,210.74,124.082866000527,3242500.0,0.0,1.0,-0.006318370426254272,213.10142857142856,206.093
2013-03-26,211.77,212.504,211.5,212.36,125.036715497162,2300300.0,0.0,1.0,0.007687197494543163,212.7357142857143,206.49966666666666
2013-03-27,210.96,212.16,210.1,210.89,124.171185398364,3223400.0,0.0,1.0,-0.006922207572047645,212.4042857142857,206.86133333333333
2013-03-28,209.83,213.44,209.735,213.3,125.590183723604,3749900.0,0.0,1.0,0.01142775854711009,212.3842857142857,207.30166666666668
2013-04-01,212.8,213.5,211.25,212.38,125.048491416874,2144500.0,0.0,1.0,-0.004313173933427228,212.00142857142856,207.72600000000003
2013-04-02,212.92,214.71,211.57,214.36,126.214307468316,3116800.0,0.0,1.0,0.009322911761936226,212.3014285714286,208.172
2013-04-03,214.32,214.89,212.6275,212.66,125.213354292835,3128800.0,0.0,1.0,-0.007930584064191115,212.3842857142857,208.58333333333334
2013-04-04,212.77,212.93,210.04,211.31,124.418479712306,3709500.0,0.0,1.0,-0.006348161384369444,212.4657142857143,208.98333333333332
2013-04-05,209.1,209.84,206.34,209.41,123.299767339709,4148000.0,0.0,1.0,-0.008991529033174017,212.0442857142857,209.35266666666666
2013-04-08,209.07,209.32,207.33,209.32,123.246775701007,2351200.0,0.0,1.0,-0.0004297789026311838,211.82,209.62699999999998
2013-04-09,209.56,210.0,208.61,209.22,123.18789610245,2577300.0,0.0,1.0,-0.0004777374355053876,211.23714285714283,210.01733333333334
2013-04-10,211.86,212.51,210.47,212.0,124.824748942354,3524200.0,0.0,1.0,0.013287448618678921,211.18285714285713,210.446
